37,1
9001,2
9005,2
9006,2
9012,2
9051,2
9052,2
9053,2
9054,2
9055,2
9007,2
9003,2
9002,2
9021,2
9023,2
9022,2
9024,2
9025,2
9026,2
9071,2
9072,2
9031,2
9032,2
9033,2
9044,2
9004,2
9041,2
9042,2
9043,2
9034,2
9035,2
9036,2
9037,2
9038,2
9121,2
9533,2
1,3
5,3
2,3
6,3
8,3
3,3
7,3
19,3
150,4
4,3
16,3
9,3
12,3
131,4
11,3
14,3
13,3
21,3
20,3
15,1
89,1
90,1
42,1
87,1
22,3
27,3
24,3
23,3
25,3
319,3
26,3
320,3
33,1
34,1
38,1
40,1
41,1
35,5
72,5
76,5
77,5
36,5
88,5
49,1
43,1
39,1
48,1
51,1
46,1
44,1
53,1
47,1
54,1
45,1
60,1
74,5
81,6
73,5
113,1
107,1
52,1
55,1
57,1
58,1
63,1
59,1
61,1
62,1
64,1
144,7
526,1
69,5
211,5
79,5
70,5
71,5
528,5
531,5
562,5
78,5
80,5
552,5
609,5
84,5
194,6
195,6
85,1
86,1
323,1
91,1
92,1
94,1
97,1
103,1
105,1
100,1
102,1
98,1
99,1
108,1
109,1
110,1
104,1
322,1
324,1
114,1
112,1
115,4
122,4
116,4
120,4
117,4
118,4
119,4
1201,4
121,4
123,4
125,4
124,4
126,4
127,4
129,4
132,4
157,4
158,4
169,4
128,4
134,4
168,4
130,4
133,4
151,4
167,4
137,8
171,4
135,4
184,4
136,8
152,8
140,7
181,8
186,8
188,8
139,7
172,7
141,7
142,7
145,7
146,7
147,7
182,7
143,7
149,7
148,7
178,7
179,7
153,8
161,8
154,8
156,8
183,8
155,8
159,4
160,4
162,8
164,8
165,8
163,8
166,8
173,7
174,7
175,7
176,7
177,7
180,7
138,8
187,8
185,4
189,5
208,5
209,5
190,6
231,6
240,6
191,6
192,6
225,6
193,5
205,5
219,6
664,6
196,5
197,5
210,5
198,5
202,5
203,5
199,5
200,5
201,5
204,5
206,5
207,5
212,6
215,6
213,6
214,6
242,6
216,6
217,6
218,6
220,6
237,6
221,6
238,6
223,6
222,6
224,6
226,6
227,6
228,6
229,6
234,6
232,6
233,6
235,6
241,6
281,6
245,6
247,6
243,6
244,6
246,6
248,5
249,5
250,5
10,3
17,1
170,4
2040,5
230,6
236,6
239,6
1190,4
1200,4
7002,3
7003,3
7061,1
7062,1
7166,8
7024,3
7001,3
7130,4
7011,3
7023,3
7049,1
7139,7
7012,3
7017,1
7039,1
7057,1
7044,1
7055,1
7071,5
