1,1
26,1
390,1
2,1
27,1
391,1
3,2
17,2
248,2
249,2
4,1
5,2
11,2
19,1
33,1
275,1
34,2
276,2
6,2
7,2
10,2
339,2
8,2
9,2
14,2
15,2
25,2
45,2
340,2
22,2
32,2
12,2
23,2
351,2
352,2
30,2
43,2
353,2
13,2
359,2
29,1
16,2
366,2
18,2
383,2
198,2
382,2
20,1
388,1
134,2
389,2
21,2
165,2
395,2
396,2
401,2
402,2
24,1
403,1
404,1
28,1
192,2
410,2
90,1
91,1
92,1
123,1
31,1
93,1
246,1
146,2
462,2
82,1
486,1
487,1
543,2
135,2
570,2
571,2
35,2
51,2
60,2
67,2
584,2
36,1
38,1
589,1
37,1
56,1
55,1
609,2
39,2
52,2
613,2
40,1
41,1
42,1
47,1
62,2
61,1
109,1
58,1
44,2
46,2
59,2
661,2
63,2
53,2
50,2
663,1
48,1
49,1
65,1
2738,1
665,1
692,2
711,2
68,2
54,2
730,2
727,2
57,1
100,1
737,1
121,1
64,1
754,1
755,1
765,2
764,2
120,1
774,1
122,1
775,1
66,2
803,2
828,2
2736,2
69,1
850,1
70,1
101,1
71,1
72,1
73,1
103,1
880,1
78,1
74,1
75,1
126,1
106,1
897,1
76,1
77,1
79,1
132,1
2734,1
102,1
133,1
89,1
114,1
117,1
119,1
85,1
98,1
116,1
118,1
80,1
81,1
112,1
113,1
127,1
163,3
998,1
999,1
2732,1
83,1
97,1
179,3
1088,1
1089,1
84,1
104,1
1111,1
1110,1
86,1
87,1
129,1
88,1
107,1
1186,1
1187,1
108,1
131,1
94,1
95,1
1232,1
105,1
1231,1
96,1
125,1
1246,1
99,1
1254,1
1253,1
1285,1
1284,1
1287,1
1362,1
1350,1
1352,1
1387,1
110,1
124,1
1393,1
111,1
1433,1
1572,1
115,1
128,1
1632,1
1634,1
1677,1
1687,1
1795,1
1797,1
1798,1
1823,1
1843,1
1842,1
2733,1
130,1
1863,1
1864,1
147,2
1933,2
136,3
137,3
177,3
1955,3
1956,3
155,3
1979,3
138,3
139,3
158,3
1981,3
164,3
1982,3
140,3
166,2
170,3
1987,3
141,3
142,3
149,3
169,3
2013,3
143,3
148,3
154,3
2019,3
2020,3
144,3
145,3
2081,3
2082,3
2097,2
171,3
2096,3
2098,3
160,3
2108,3
2737,3
150,3
151,3
172,3
185,3
152,3
175,3
2150,3
153,3
181,3
2158,3
156,3
2159,3
157,3
2176,3
159,3
174,3
178,3
2175,3
2735,3
161,3
2181,3
2182,3
162,3
2213,3
2216,3
2217,3
167,2
193,2
2218,3
194,2
203,2
168,3
207,3
2237,3
2238,3
2239,3
2240,3
176,3
2242,3
173,3
2241,3
2255,3
2256,3
2261,3
2325,3
2326,3
180,3
2430,3
2451,3
2452,3
182,2
2473,2
183,3
184,3
208,3
200,3
2497,3
186,3
187,3
205,3
2506,3
195,3
206,3
2507,3
188,3
189,3
2511,3
2510,3
190,2
191,2
201,2
2527,2
2529,2
2528,2
2535,2
2536,2
196,3
2600,2
197,2
2603,2
2604,2
199,3
2669,3
2739,3
202,2
2688,2
204,2
2689,2
2706,2
2726,3
2727,3
2729,3
2730,3
209,2
227,2
459,2
210,2
471,2
474,2
211,2
358,2
212,2
481,2
556,2
213,1
412,1
214,1
232,1
574,1
215,2
217,2
218,2
338,2
492,2
216,2
278,2
287,2
219,2
479,2
582,2
220,2
314,2
557,2
221,3
2069,3
222,2
277,2
223,2
387,2
224,1
470,1
482,1
225,2
465,2
578,2
226,2
286,2
269,2
228,2
461,2
498,2
229,2
230,2
231,2
253,2
420,2
233,1
360,1
376,1
234,1
245,1
283,1
235,2
237,2
368,2
236,2
311,2
263,2
367,2
422,2
238,2
335,2
553,2
239,2
378,2
451,2
497,2
512,2
240,2
480,2
2592,2
241,2
303,2
308,2
242,1
243,1
1262,1
244,2
361,2
438,1
247,2
374,2
552,2
256,2
250,2
260,2
270,2
251,2
397,2
475,2
252,2
408,2
254,2
2559,2
255,2
384,2
257,1
258,1
428,1
259,2
331,2
468,2
505,2
261,2
262,2
375,2
264,1
439,1
265,1
282,1
266,2
421,2
267,2
409,2
559,2
268,2
533,2
313,2
437,2
450,2
271,2
317,2
544,2
272,2
356,2
477,2
273,2
336,2
274,2
526,2
563,2
284,1
285,1
310,1
329,1
432,2
300,2
334,2
373,2
510,2
464,2
568,2
513,2
279,2
324,2
280,2
385,2
281,2
290,2
372,1
370,2
405,2
350,2
288,2
399,2
289,2
295,2
2087,2
473,2
291,2
534,2
292,1
302,1
293,2
355,2
447,2
294,2
581,2
312,2
458,2
296,2
444,2
569,2
297,2
309,2
562,2
298,2
299,2
301,1
484,1
304,1
318,1
305,2
579,2
306,2
322,2
323,2
442,2
307,2
478,2
511,1
321,2
386,2
2122,2
316,2
315,2
371,2
349,2
319,1
320,2
466,2
326,2
567,2
325,2
332,2
327,2
328,2
330,2
467,2
706,2
756,2
333,2
2464,2
381,2
499,2
555,2
337,2
501,2
550,2
343,2
342,2
456,2
517,2
341,2
472,2
344,2
2588,2
345,2
417,2
423,2
346,2
347,1
426,1
348,2
506,2
507,2
354,2
494,2
515,2
531,2
490,2
491,2
525,2
548,2
575,2
425,2
357,2
407,2
411,2
518,2
400,1
362,2
363,2
364,2
365,2
431,2
369,2
2679,2
413,2
415,2
454,1
430,2
377,2
483,1
672,2
758,2
379,2
380,2
566,2
406,1
392,2
469,2
393,2
551,2
394,2
416,2
414,2
429,2
398,2
476,1
546,2
452,2
524,2
624,2
446,2
1932,2
418,2
419,2
503,2
529,2
424,2
521,2
561,2
427,1
573,1
440,1
577,2
433,2
434,2
435,1
1272,1
436,1
441,1
443,2
453,2
445,2
708,2
448,2
463,2
449,2
660,2
691,2
455,2
457,2
460,2
770,2
580,2
572,2
724,1
527,2
488,1
485,1
489,1
508,1
522,1
545,2
493,2
495,2
539,2
560,2
496,2
516,2
500,2
558,2
504,2
502,2
538,2
535,2
576,2
509,1
1014,1
514,2
519,2
549,2
564,2
542,2
520,2
1212,1
2383,1
523,2
528,2
530,2
541,2
547,2
532,2
537,2
536,2
540,2
554,2
565,2
583,2
604,2
681,2
785,2
825,2
588,2
698,2
700,2
701,2
585,2
733,2
586,2
760,2
799,2
587,1
605,1
788,1
744,2
590,1
633,1
805,1
620,1
773,1
778,1
787,1
804,2
591,2
679,2
720,2
592,2
618,2
593,1
718,1
1741,1
594,2
595,2
719,2
809,2
810,2
596,2
794,2
798,2
806,2
834,2
597,2
598,2
634,2
820,2
599,1
751,1
792,1
600,2
741,2
835,2
601,2
722,2
831,2
602,1
603,1
738,1
781,1
801,1
606,2
607,2
614,2
608,2
616,2
645,2
703,1
811,2
610,1
702,1
712,1
717,1
611,2
612,2
748,2
704,2
615,1
714,1
617,2
742,2
641,2
619,2
789,1
621,1
827,1
622,2
769,2
780,2
790,2
623,2
627,2
709,2
625,1
628,1
626,2
814,2
736,1
797,1
629,1
655,1
667,1
630,2
631,2
745,2
632,2
676,1
642,2
635,1
636,2
802,2
637,2
830,2
638,2
643,2
715,2
639,1
640,1
786,1
821,1
761,2
644,2
723,2
646,2
647,1
662,1
648,1
649,2
678,2
650,1
652,1
651,1
653,1
674,1
654,1
1018,1
656,1
657,2
725,2
728,1
658,2
716,2
659,2
731,2
818,2
675,2
713,1
823,2
664,1
666,1
668,1
669,2
670,2
671,2
673,1
1578,1
739,2
747,1
677,2
812,2
693,2
680,2
682,2
697,2
683,2
685,2
684,1
791,2
686,2
687,2
688,2
689,2
695,2
690,2
726,2
734,2
782,2
694,2
819,2
822,2
696,2
699,2
749,1
705,1
1709,1
1771,1
707,1
710,2
832,2
721,2
743,2
807,2
732,2
779,2
729,2
735,2
793,2
795,2
1595,1
1657,1
740,2
766,2
815,2
746,1
750,1
752,1
753,2
757,2
776,2
768,2
759,1
762,1
777,1
772,1
763,1
1360,1
767,2
784,2
771,1
796,1
783,2
826,2
1691,1
800,1
829,1
817,1
808,2
813,2
816,2
2740,2
824,1
1278,1
1671,1
833,2
836,1
837,1
1351,1
838,1
1768,1
839,1
1767,1
840,1
841,1
842,1
843,1
1427,1
1825,1
844,1
1809,1
845,1
846,1
1554,1
1636,1
847,1
848,1
1248,1
849,1
1819,1
851,1
954,1
1131,1
1241,1
1679,1
1924,1
955,1
982,1
1123,1
1626,1
1925,1
852,1
853,1
1112,1
1279,1
1508,1
1280,1
1323,1
1509,1
854,1
1588,1
855,1
1589,1
856,1
857,1
1221,1
1910,1
858,1
859,1
860,1
1574,1
861,1
1917,1
862,1
863,1
1546,1
1760,1
864,1
865,1
1080,1
1408,1
866,1
867,1
1392,1
991,1
868,1
870,1
869,1
