1,1
2,2
18,3
40,4
64,5
76,1
86,6
100,7
122,8
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
19,3
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,3
29,3
30,3
32,3
31,3
33,3
36,3
34,3
35,3
37,3
39,3
38,3
41,4
42,4
43,4
44,4
45,4
46,4
47,4
48,4
49,4
63,4
50,4
52,9
51,4
53,9
54,9
57,9
55,9
56,9
58,9
59,9
60,9
61,9
62,9
65,5
66,5
67,5
68,5
69,5
70,5
71,5
72,5
74,5
73,5
75,5
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
87,6
88,6
89,6
90,6
91,6
92,6
93,6
94,6
95,6
98,6
96,6
97,6
99,6
101,7
102,7
103,7
104,7
105,7
106,7
119,7
107,7
108,7
109,7
111,7
110,7
115,7
117,7
112,7
113,7
114,7
116,7
118,7
120,7
121,7
123,8
124,8
125,8
126,8
127,8
128,8
129,8
130,8
131,8
132,8
133,8
134,8
135,8
136,8
