1,1
2,2
18,3
40,4
64,5
76,1
86,6
100,7
122,8
3,2
4,2
5,2
6,2
7,2
8,2
9,9
10,9
11,9
12,9
13,9
14,9
15,9
16,9
17,9
19,3
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,3
29,10
30,10
32,10
31,10
33,10
36,10
34,10
35,10
37,10
39,10
38,10
41,4
42,4
43,4
44,4
45,4
46,4
47,4
48,4
49,4
63,4
50,4
52,11
51,4
53,11
54,11
57,11
55,11
56,11
58,11
59,11
60,11
61,11
62,11
65,5
66,5
67,5
68,5
69,5
70,5
71,5
72,5
74,5
73,5
75,5
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
87,6
88,6
89,6
90,6
91,6
92,6
93,6
94,6
95,6
98,6
96,6
97,6
99,6
101,7
102,7
103,7
104,7
105,7
106,7
119,7
107,7
108,12
109,12
111,12
110,12
115,12
117,12
112,12
113,12
114,12
116,12
118,12
120,7
121,7
123,8
124,8
125,8
126,8
127,8
128,8
129,8
130,8
131,8
132,8
133,8
134,8
135,8
136,8
